wpc_extenditem_sid,class,remark01,remark02,remark03,remark04,remark05,remark06,remark07,remark08,remark09,remark10,userid,updatetime,tag,
	201411181558043564,	JCODE,	EI,	DS,	,	0.5,	5,	Equipment Inspection,	BGN-SETUP,	,	,	,	18989,	2014/11/18 15:58:34,	1,
	201706061313564391,	JCODE,	IN,	DS,	,	0.5,	9,	Inspection,	BGN-SETUP,	,	,	,	25267,	2021/11/23 10:01:02,	1263729184,
	201707101411294989,	JCODE,	MG,	DS,	,	0.67,	5,	Measure Glass,	BGN-SETUP,	,	,	,	21327,	2017/07/10 14:12:04,	1,
	201711241343271811,	JCODE,	6SC,	DS,	,	0.1666,	9,	6S Cleaning,	BGN-SETUP,	,	,	,	21327,	2017/11/24 13:44:24,	1,
	201902181017087039,	JCODE,	RC,	DS,	,	1.0,	9,	Re-clean,	BGN-SETUP,	,	,	,	25267,	2021/11/23 10:03:11,	1263729656,
	201902181028537759,	JCODE,	CO,	DS,	,	0.25,	9,	CO2 Resistivity Checking,	BGN-SETUP,	,	,	,	25267,	2021/11/23 09:59:58,	1263728917,
	201907192254169872,	JCODE,	PLC,	DS,	,	0.1,	9,	production line change,	BGN-SETUP,	,	,	,	25267,	2021/11/23 10:01:23,	1263729223,
	201910301507198672,	JCODE,	LPW,	DS,	,	0.0,	5,	Lose Process Wafer,	END-REPAIR,	,	,	,	16919,	2019/10/30 15:09:26,	1,
	201910091918523240,	JCODE,	PCE,	DS,	,	0.0,	5,	Parameter Comparison Error,	END-REPAIR,	,	,	,	16919,	2019/10/09 19:19:59,	1,
	201910211546337005,	JCODE,	PCF,	DS,	,	0.5,	5,	Parameter Comparison Fail,	BGN-SETUP,	,	,	,	16919,	2019/10/21 15:47:03,	1,
	202007301400516085,	JCODE,	WTL,	DS,	,	0.0,	5,	Working time ia too long,	END-REPAIR,	,	,	,	16919,	2020/07/30 14:01:26,	1,
	202008271445420852,	JCODE,	6S,	DS,	,	0.2,	5,	6s check & clean,	BGN-SETUP,	,	,	,	25267,	2020/08/27 14:47:39,	1,
	202008271732584640,	JCODE,	LKC,	DS,	,	0.0,	5,	LGV Kerf Check,	END-REPAIR,	,	,	,	25267,	2020/08/27 17:34:14,	1,
	202008311008451372,	JCODE,	SME,	DS,	,	0.5,	5,	Slot Mapping Error,	BGN-SETUP,	,	,	,	25267,	2021/11/16 16:38:33,	1261241361,
	202110291412120053,	JCODE,	WP,	DS,	,	0.5,	5,	WEEKLY PM,	BGN-PM,	,	,	,	25267,	2021/10/29 14:12:28,	1,
	202111241104583702,	JCODE,	CAC,	DS,	,	0.5,	9,	Check Automatic Condition,	BGN-SETUP,	,	,	,	25267,	2021/11/24 11:07:03,	1,
	202111241107065270,	JCODE,	CBE,	DS,	,	0.5,	9,	Check Blade Exposure,	BGN-SETUP,	,	,	,	25267,	2021/11/24 11:07:24,	1,
	202111241107275631,	JCODE,	CBT,	DS,	,	0.25,	9,	Check Blade Type,	BGN-SETUP,	,	,	,	25267,	2021/11/24 11:07:47,	1,
	202111241107566069,	JCODE,	CBV,	DS,	,	0.25,	9,	Check Blade Value,	BGN-SETUP,	,	,	,	25267,	2021/11/24 11:08:23,	1,
	202111241108256430,	JCODE,	CML,	DS,	,	0.5,	9,	Check Merge Lot,	BGN-SETUP,	,	,	,	25267,	2021/11/24 11:08:47,	1,
	202111241109037393,	JCODE,	CPR,	DS,	,	0.5,	9,	Check Priority,	BGN-SETUP,	,	,	,	25267,	2021/11/24 11:09:28,	1,
	202111241109310369,	JCODE,	ITM,	DS,	,	1.0,	5,	Call ITM,	BGN-SETUP,	,	,	,	25267,	2021/11/24 11:09:52,	1,
	202111241109560694,	JCODE,	OCR,	DS,	,	1.0,	9,	需執行OCR,	BGN-SETUP,	,	,	,	25267,	2021/11/24 11:10:18,	1,
	202111241110301181,	JCODE,	PE,	DS,	,	1.0,	5,	Call PE,	BGN-SETUP,	,	,	,	25267,	2021/11/24 11:10:51,	1,
	202111241111051829,	JCODE,	SGE,	DS,	,	1.0,	5,	Check secs connectiom,	BGN-REPAIR,	,	,	,	25267,	2021/11/24 11:11:31,	1,
	202111241111352134,	JCODE,	SWR,	DS,	,	0.25,	9,	SWR需簽工號,	BGN-SETUP,	,	,	,	25267,	2021/11/24 11:11:58,	1,
	202008271449444786,	JCODE,	6S,	DSHC,	,	0.2,	5,	6s check & clean,	BGN-SETUP,	,	,	,	25267,	2020/08/27 14:50:07,	1,
	202102081645396398,	JCODE,	CP,	DSP,	,	0.15,	5,	change program,	BGN-SETUP,	,	,	,	16919,	2021/02/08 16:46:11,	1,
	202102081646146935,	JCODE,	UP,	DSP,	,	0.3,	5,	Update program,	BGN-SETUP,	,	,	,	25267,	2021/11/16 16:44:02,	1261242541,
	202002261435359770,	JCODE,	ABC,	DSP,	,	0.0,	5,	Abnormal case,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:04:36,	1019189135,
	202002261603448181,	JCODE,	ELS,	DSP,	,	0.0,	5,	Elevator section,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:04:26,	1,
	202002261604409779,	JCODE,	LPS,	DSP,	,	0.0,	5,	Loadport section,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:05:08,	1,
	202002261605562200,	JCODE,	FCU,	DSP,	,	0.0,	5,	Frame centering unit,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:06:47,	1,
	202002261607053450,	JCODE,	STS,	DSP,	,	0.0,	5,	Spinner table section,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:07:34,	1,
	202002261608044659,	JCODE,	STV,	DSP,	,	0.0,	5,	Spinner table vacuum,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:08:29,	1,
	202002261608355278,	JCODE,	STP,	DSP,	,	0.0,	5,	Chcuk table particle,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:09:01,	1,
	202002261609055762,	JCODE,	UVS,	DSP,	,	0.0,	5,	UV section,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:10:24,	1,
	202002261610427679,	JCODE,	LAU,	DSP,	,	0.0,	5,	Linear arm unit,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:11:15,	1,
	202002261611208908,	JCODE,	LAV,	DSP,	,	0.0,	5,	Linear arm vacuum,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:11:56,	1,
	202002261612450387,	JCODE,	LAS,	DSP,	,	0.0,	5,	Linear arm position shift,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:13:11,	1,
	202002261613191074,	JCODE,	CES,	DSP,	,	0.0,	5,	Cooling expander section,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:13:45,	1,
	202002261613491659,	JCODE,	IMS,	DSP,	,	0.0,	5,	Intermediate stage,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:14:14,	1,
	202002261614192261,	JCODE,	HES,	DSP,	,	0.0,	5,	Heating expander section,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:14:45,	1,
	202002261614493079,	JCODE,	HTM,	DSP,	,	0.0,	5,	Heating table moving,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:15:13,	1,
	202002261615193698,	JCODE,	HTD,	DSP,	,	0.0,	5,	Hot table damge,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:15:44,	1,
	202002261615564490,	JCODE,	HTV,	DSP,	,	0.0,	5,	Hot table vacuum,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:16:23,	1,
	202002261618157609,	JCODE,	HTP,	DSP,	,	0.0,	5,	Hot table上有 particle,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:18:40,	1,
	202002261618468450,	JCODE,	PPF,	DSP,	,	0.0,	5,	process parameter fail,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:19:35,	1,
	202002261619419712,	JCODE,	HPW,	DSP,	,	0.0,	5,	High pressure pump damage,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:20:33,	1,
	202002261620370968,	JCODE,	RAU,	DSP,	,	0.0,	5,	Rotary arm unit,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:21:24,	1,
	202002261621283399,	JCODE,	RAV,	DSP,	,	0.0,	5,	Rotary arm vacuum,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:21:54,	1,
	202002261621583948,	JCODE,	RAS,	DSP,	,	0.0,	5,	Rotary arm position shift,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:22:27,	1,
	202002261622324369,	JCODE,	IBM,	DSP,	,	0.0,	5,	Ionizer Bar problem,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:22:57,	1,
	202002261623024807,	JCODE,	STD,	DSP,	,	0.0,	5,	System shotdown,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:23:29,	1,
	202002261624206964,	JCODE,	TD,	DSP,	,	0.5,	5,	TEACH DUMMY PROGRAM,	BGN-SETUP,	,	,	,	25267,	2022/02/09 17:41:15,	1291866103,
	202002261625138455,	JCODE,	SC,	DSP,	,	0.5,	5,	TEACH DUMMY PROGRAM,	BGN-SETUP,	,	,	,	25267,	2022/02/09 17:40:37,	1291865988,
	202002261625449537,	JCODE,	TP,	DSP,	,	1.0,	5,	TEACH PROGRAM,	BGN-SETUP,	,	,	,	25267,	2021/11/23 09:43:23,	1263724518,
	202002261626160780,	JCODE,	CK5,	DSP,	,	0.0,	5,	CHANGE KIT,	END-REPAIR,	,	,	,	16919,	2020/02/26 16:26:42,	1,
	202005260945534186,	JCODE,	MP,	DSP,	,	2.0,	5,	MONTHLY PM,	BGN-PM,	,	,	,	16919,	2020/05/26 09:46:39,	1,
	202005260946434889,	JCODE,	QP,	DSP,	,	3.0,	5,	QUARTERLY PM,	BGN-PM,	,	,	,	16919,	2020/05/26 09:47:16,	1,
	202005260947205383,	JCODE,	SP,	DSP,	,	3.5,	5,	SEMI-ANNUALLY PM,	BGN-PM,	,	,	,	16919,	2020/05/26 09:49:09,	1050136638,
	202005260949136639,	JCODE,	AP,	DSP,	,	4.0,	5,	ANNUALLY PM,	BGN-PM,	,	,	,	16919,	2020/05/26 09:49:43,	1,
	202008271451557493,	JCODE,	6S,	DSP,	,	0.2,	5,	6s check & clean,	BGN-SETUP,	,	,	,	25267,	2020/08/27 14:52:17,	1,
	202205250958207294,	JCODE,	CSC,	DSP,	,	0.33,	9,	Change shift clean,	BGN-SETUP,	,	,	,	25267,	2022/05/25 09:58:38,	1,
	202108161414176392,	JCODE,	EE,	DSP,	,	0.0,	5,	Equipment Engineer Requst(設備借機需求),	END-REPAIR,	,	,	,	25267,	2021/08/16 14:14:41,	1,
	202111030939075684,	JCODE,	FCC,	DSP,	,	0.0,	5,	Facility cause,	END-REPAIR,	,	,	,	25267,	2021/11/03 09:39:44,	1,
	200812021354377967,	JCODE,	CT,	DT,	0.0000,	1.0000,	5,	CLEAN AND CHANGE TOOL,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 15:36:47,	227001939,
	200812021354387990,	JCODE,	CTP,	DT,	0.0000,	2.0000,	5,	Change Tool Prts,	BGN-SETUP,	,	,	,	EES01,	2013/04/26 17:35:02,	226257539,
	200812021354418130,	JCODE,	FSD,	DT,	0.0000,	0.0000,	0.0000,	FACILITY SHUTDOWN,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:41,	3,
	200812021354458296,	JCODE,	LIR,	DT,	0.0000,	0.0000,	0.0000,	LOADER INSERT RAIL,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354458304,	JCODE,	LLE,	DT,	0.0000,	0.0000,	0.0000,	LOADER L/F ELEVATOR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354458307,	JCODE,	LLP,	DT,	0.0000,	0.0000,	0.0000,	LOADER L/F PICK UP,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354458317,	JCODE,	LMD,	DT,	0.0000,	0.0000,	0.0000,	LOADER MAGAZINE DEFECT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354468358,	JCODE,	LSY,	DT,	0.0000,	0.0000,	0.0000,	LOADER SYSTEM,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	200812021354468360,	JCODE,	LT,	DT,	0.0000,	1.5000,	5,	Life Time（更換刀具）,	BGN-SETUP,	,	,	,	EES01,	2013/04/26 17:35:11,	226257570,
	200812021354478369,	JCODE,	LVS,	DT,	0.0000,	0.0000,	0.0000,	LOADER VESION SYSTEM,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:47,	3,
	200812021354488417,	JCODE,	MP,	DT,	0.0000,	4.0000,	0.0000,	MACHINE MONTHLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:48,	3,
	200812021354508494,	JCODE,	OP,	DT,	0.0000,	0.0000,	0.0000,	OPERATOR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:50,	3,
	200812021354518566,	JCODE,	PFA,	DT,	0.0000,	0.0000,	0.0000,	POWER HEAD FEED ARM,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354518568,	JCODE,	PFP,	DT,	0.0000,	0.0000,	0.0000,	Feed Plate,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:51,	3,
	200812021354528581,	JCODE,	PMP,	DT,	0.0000,	0.0000,	0.0000,	Mis Pilot PIN,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:52,	3,
	200812021354528594,	JCODE,	PPA,	DT,	0.0000,	0.0000,	0.0000,	Pressure abnormal,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:52,	3,
	200812021354538623,	JCODE,	PSY,	DT,	0.0000,	0.0000,	0.0000,	POWER HEAD SYSTEM,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354538625,	JCODE,	PTL,	DT,	0.0000,	0.0000,	0.0000,	POWER HEAD TOOL,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354538637,	JCODE,	PVC,	DT,	0.0000,	0.0000,	0.0000,	POWER HEAD VACUMM CLEANER,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354538642,	JCODE,	QDB,	DT,	0.0000,	0.0000,	0.0000,	DAMBAR BURR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354538644,	JCODE,	QHD,	DT,	0.0000,	0.0000,	0.0000,	HOLE DEFOPMATION,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354538646,	JCODE,	QID,	DT,	0.0000,	0.0000,	0.0000,	IMPROPER DAMBAR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354538651,	JCODE,	QM,	DT,	0.0000,	0.0000,	5,	Quality Measure,	BGN-SETUP,	,	,	,	EES01,	2013/04/26 17:35:20,	226257611,
	200812021354538659,	JCODE,	QP,	DT,	0.0000,	5.0000,	0.0000,	MACHINE QUARTERLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354548679,	JCODE,	QPC,	DT,	0.0000,	0.0000,	0.0000,	Package Crack,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:54,	3,
	200812021354548685,	JCODE,	QWF,	DT,	0.0000,	0.0000,	0.0000,	WINDOW FLASH,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:54,	3,
	200812021354558717,	JCODE,	RD,	DT,	0.0000,	0.0000,	0,	不良品修補,	END-REPAIR,	,	,	,	13898,	2020/01/30 17:33:11,	1009238930,
	200812021354568751,	JCODE,	RSP,	DT,	0.0000,	0.0000,	5,	Re-setup,	BGN-SETUP,	,	,	,	EES01,	2013/04/26 17:35:28,	226257620,
	200812021354578794,	JCODE,	SC,	DT,	0.0000,	1.5000,	5,	SET UP TOOL & CHANGE KIT,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 15:36:54,	227001945,
	200812021354578803,	JCODE,	SCP,	DT,	0.0000,	3.0000,	5,	Change Kit and Tool Parts,	BGN-SETUP,	,	,	,	EES01,	2013/04/26 17:35:36,	226257680,
	200812021354598864,	JCODE,	ST,	DT,	0.0000,	6.0000,	5,	SETUP TOOL(NEW),	BGN-SETUP,	,	,	,	EES01,	2013/04/29 15:37:02,	227001954,
	200812021355029026,	JCODE,	UIR,	DT,	0.0000,	0.0000,	0.0000,	UNLOADER INSERT RAIL,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355029027,	JCODE,	ULE,	DT,	0.0000,	0.0000,	0.0000,	UNLOADER ELEVATOR,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355039030,	JCODE,	ULP,	DT,	0.0000,	0.0000,	0.0000,	UNLOADWE LEAD FRAME PICK UP,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039038,	JCODE,	UMD,	DT,	0.0000,	0.0000,	0.0000,	UNLOADER MAGAZINE DETECT,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039061,	JCODE,	USY,	DT,	0.0000,	0.0000,	0.0000,	UNLOADER SYSTEM,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039071,	JCODE,	UVS,	DT,	0.0000,	0.0000,	0.0000,	UNLOADER VERSION SYSTEM,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021354317685,	JCODE,	AP,	DT,	0.0000,	5.0000,	0.0000,	MACHINE ANNUALLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:31,	3,
	200812021355079168,	JCODE,	WP,	DT,	0.0000,	3.0000,	0.0000,	MACHINE WEEKLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:55:07,	3,
	202102171325125892,	JCODE,	MM,	DT,	,	0.0,	5,	Move Machine,	END-REPAIR,	,	,	,	25205,	2021/02/17 13:25:26,	1,
	201104071631502427,	JCODE,	QLD,	DT,	,	0.0000,	0,	LEAD DAMAGE,	END-REPAIR,	,	,	,	EES01,	2011/04/07 16:32:38,	1,
	201104071633343307,	JCODE,	CTR,	DT,	,	0.0000,	5,	CLEAN TIN RESIDUE(清模),	BGN-SETUP,	,	,	,	EES01,	2013/04/26 17:35:46,	226257710,
	201412021616514480,	JCODE,	EI,	DT,	,	0.0000,	0,	EE inspection,	BGN-SETUP,	,	,	,	S6496,	2014/12/02 16:17:07,	1,
	201709111632597945,	JCODE,	IP,	DT,	,	0.0,	0,	Inspect Product,	END-REPAIR,	,	,	,	13898,	2017/09/11 16:33:14,	1,
	202002251741002336,	JCODE,	EH,	DT,	,	0.0,	0,	Error handling(異常處理),	BGN-SETUP,	,	,	,	13898,	2020/02/25 17:41:16,	1,
	202002251746026942,	JCODE,	WLS,	DT,	,	0.0,	0,	Wait L/S,	BGN-SETUP,	,	,	,	13898,	2020/02/25 17:58:50,	1,
	202002251801348822,	JCODE,	RR,	DT,	,	0.0,	0,	Re-run,	BGN-SETUP,	,	,	,	13898,	2020/02/25 18:01:51,	1,
	202101081121060052,	JCODE,	MSP,	DT,	,	0.0,	0,	Miss Package,	END-REPAIR,	,	,	,	25205,	2021/01/08 11:22:00,	1,
	202101271044424216,	JCODE,	EE,	DT,	,	0.0,	5,	Borrow Machine,	END-REPAIR,	,	,	,	25205,	2021/01/27 10:45:06,	1,
	200812021354347844,	JCODE,	CCL,	EC,	0.0000,	0.0000,	0.0000,	Cable Loosened,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:34,	3,
	200812021354347846,	JCODE,	CCP,	EC,	0.0000,	0.0000,	0.0000,	Change clean paper,	BGN-SETUP,	,	,	,	Loader,	2008/12/02 13:54:34,	3,
	200812021354357859,	JCODE,	CDP,	EC,	0.0000,	0.0000,	0.0000,	Low Differentail Pressure,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:35,	3,
	200812021354357872,	JCODE,	CFB,	EC,	0.0000,	0.0000,	0.0000,	Flow Rate Sensor is Broken,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:35,	3,
	200812021354357873,	JCODE,	CFC,	EC,	0.0000,	0.0000,	0.0000,	Signal Converter (FC) Broken,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:35,	3,
	200812021354357875,	JCODE,	CFF,	EC,	0.0000,	0.0000,	0.0000,	CO2 Mass Flow Mater Failed,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:35,	3,
	200812021354357883,	JCODE,	CGL,	EC,	0.0000,	0.0000,	0.0000,	CO2 Gas Leak,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:35,	3,
	200812021354377949,	JCODE,	CRU,	EC,	0.0000,	0.0000,	0.0000,	Resistivity is Unstable,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:37,	3,
	200812021354377952,	JCODE,	CS,	EC,	0.0000,	0.0000,	0.0000,	Controller Shutdown,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:37,	3,
	200812021354377957,	JCODE,	CSE,	EC,	0.0000,	0.0000,	0.0000,	Change silver epoxy,	BGN-SETUP,	,	,	,	Loader,	2008/12/02 13:54:37,	3,
	200812021354377966,	JCODE,	CST,	EC,	0.0000,	2.0000,	5,	Change Stencil Type,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 15:02:16,	226995077,
	200812021354377981,	JCODE,	CTA,	EC,	0.0000,	0.0000,	5,	Change Table,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 15:03:43,	226995395,
	200812021354388007,	JCODE,	CVT,	EC,	0.0000,	0.0000,	0.0000,	Control Valve is in Trouble,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:38,	3,
	200812021354388012,	JCODE,	CWL,	EC,	0.0000,	0.0000,	0.0000,	D.I. Water Flow Rate too Low,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:38,	3,
	200812021354408071,	JCODE,	ENW,	EC,	0.0000,	0.0000,	0.0000,	Exhauster Not Work,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:40,	3,
	200812021354408090,	JCODE,	FC,	EC,	0.0000,	0.0000,	0,	Facility cause,	END-REPAIR,	,	,	,	18989,	2015/01/19 11:26:23,	420839222,
	200812021354448239,	JCODE,	ITV,	EC,	0.0000,	0.0000,	0.0000,	Index table vacuum det. err.,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:44,	3,
	200812021354458316,	JCODE,	LMA,	EC,	0.0000,	0.0000,	0.0000,	Load mechanism abnormal,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:45,	3,
	200812021354468350,	JCODE,	LSP,	EC,	0.0000,	0.0000,	0.0000,	Load sensor problem,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:46,	3,
	201904251745508493,	JCODE,	CT,	EC,	,	0.33,	5,	Change Tape,	BGN-SETUP,	,	,	,	13898,	2019/04/25 17:46:25,	1,
	200812021354488418,	JCODE,	MP,	EC,	0.0000,	2.0000,	0.0000,	MONTHLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:48,	3,
	200812021354498459,	JCODE,	N2L,	EC,	0.0000,	0.0000,	0.0000,	N2 Pressure Too Low,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:49,	3,
	200812021354498472,	JCODE,	OBT,	EC,	0.0000,	0.0000,	0.0000,	Blower Timer Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:49,	3,
	200812021354498484,	JCODE,	OHF,	EC,	0.0000,	0.0000,	0.0000,	Heater Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:49,	3,
	200812021354498488,	JCODE,	OMD,	EC,	0.0000,	0.0000,	0.0000,	Magnetic Door Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:49,	3,
	200812021354498490,	JCODE,	OMO,	EC,	0.0000,	0.0000,	0.0000,	Motor Over Load,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:49,	3,
	200812021354508495,	JCODE,	OP,	EC,	0.0000,	0.0000,	0,	OP  caused,	END-REPAIR,	,	,	,	13898,	2016/03/28 14:54:05,	546006596,
	200812021354508523,	JCODE,	OTC,	EC,	0.0000,	0.0000,	0.0000,	Temp. Controller Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:50,	3,
	200812021354508525,	JCODE,	OTM,	EC,	0.0000,	0.0000,	0.0000,	Timer Controller Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:50,	3,
	200812021354508526,	JCODE,	OTP,	EC,	0.0000,	0.0000,	0.0000,	Over Temp. Protector Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:50,	3,
	200812021354508529,	JCODE,	OTR,	EC,	0.0000,	0.0000,	0.0000,	Temp. Recorder Fail,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:50,	3,
	200812021354538660,	JCODE,	QP,	EC,	0.0000,	3.0000,	0.0000,	QUARTERLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:53,	3,
	200812021354558728,	JCODE,	RI,	EC,	0.0000,	0.0000,	5,	REPLACE INK,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 15:01:16,	226994882,
	200812021354558731,	JCODE,	RL,	EC,	0.0000,	0.0000,	5,	REPLACE UV LAMP,	BGN-SETUP,	,	,	,	EES01,	2013/04/29 15:01:27,	226994899,
	200812021354578821,	JCODE,	SI,	EC,	0.0000,	0.0000,	0.0000,	Software issue,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:54:57,	3,
	200812021354588839,	JCODE,	SP,	EC,	0.0000,	4.0000,	0.0000,	SEMI-ANNUALLY PM,	BGN-PM,	,	,	,	Loader,	2008/12/02 13:54:58,	3,
	200812021355029021,	JCODE,	UET,	EC,	0.0000,	0.0000,	0.0000,	Exhaust Temp. too Hot,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355029024,	JCODE,	UIL,	EC,	0.0000,	0.0000,	0.0000,	UV illumination too Low,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355029028,	JCODE,	ULL,	EC,	0.0000,	0.0000,	0.0000,	UV Lamp Not Lighted,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:02,	3,
	200812021355039031,	JCODE,	ULS,	EC,	0.0000,	0.0000,	0.0000,	UV Lamp Not Stabilized,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039036,	JCODE,	UMA,	EC,	0.0000,	0.0000,	0.0000,	Unload mechanism abnormal,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039058,	JCODE,	USM,	EC,	0.0000,	0.0000,	0.0000,	Shuter Not Moved,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	200812021355039059,	JCODE,	USP,	EC,	0.0000,	0.0000,	0.0000,	Unload sensor problem,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:03,	3,
	201111101450361346,	JCODE,	COP,	EC,	,	0.00,	9,	Clean Oven Process,	BGN-SETUP,	,	,	,	13898,	2018/06/14 17:40:09,	808923576,
	200812021355049082,	JCODE,	VCM,	EC,	0.0000,	0.0000,	0,	Clean  Machianism  NG,	END-REPAIR,	,	,	,	13898,	2016/03/28 14:53:05,	546006413,
	200812021355049085,	JCODE,	VCP,	EC,	0.0000,	0.0000,	0.0000,	CCD problem,	END-REPAIR,	,	,	,	Loader,	2008/12/02 13:55:04,	3,
